frame_id,timestamp(ns),T_imu_wrt_vio_x(m),T_imu_wrt_vio_y(m),T_imu_wrt_vio_z(m),roll(rad),pitch(rad),yaw(rad)
6994,332748447297,-0.2272,0.1227,-1.8618,-0.0855,0.1283,2.5634
6995,332783573045,-0.2277,0.1292,-1.8617,-0.0853,0.1321,2.5410
6996,332818720219,-0.2271,0.1373,-1.8623,-0.0852,0.1357,2.5170
6997,332853866326,-0.2266,0.1444,-1.8620,-0.0854,0.1385,2.4938
6998,332880225875,-0.2260,0.1495,-1.8614,-0.0858,0.1397,2.4763
6999,332915369829,-0.2244,0.1567,-1.8611,-0.0868,0.1402,2.4528
7000,332950496559,-0.2221,0.1639,-1.8608,-0.0877,0.1397,2.4290
7001,332985621251,-0.2196,0.1714,-1.8610,-0.0880,0.1382,2.4055
7002,333019871805,-0.2165,0.1788,-1.8607,-0.0882,0.1367,2.3826
7003,333047090709,-0.2137,0.1838,-1.8601,-0.0879,0.1357,2.3639
7004,333082277273,-0.2096,0.1933,-1.8603,-0.0861,0.1348,2.3394
7005,333117405841,-0.2049,0.2018,-1.8600,-0.0817,0.1345,2.3140
7006,333152528043,-0.1995,0.2111,-1.8601,-0.0743,0.1331,2.2902
7007,333187678360,-0.1943,0.2216,-1.8604,-0.0663,0.1284,2.2651
7008,333214014909,-0.1907,0.2309,-1.8610,-0.0607,0.1220,2.2448
7009,333249132375,-0.1847,0.2394,-1.8610,-0.0528,0.1094,2.2203
7010,333284258560,-0.1789,0.2494,-1.8616,-0.0451,0.0941,2.1949
7011,333319378155,-0.1726,0.2573,-1.8616,-0.0393,0.0799,2.1696
7012,333354514291,-0.1666,0.2655,-1.8617,-0.0355,0.0674,2.1450
7013,333380855774,-0.1628,0.2725,-1.8618,-0.0327,0.0599,2.1258
7014,333416010523,-0.1578,0.2809,-1.8614,-0.0278,0.0533,2.1000
7015,333451157304,-0.1540,0.2900,-1.8610,-0.0222,0.0509,2.0751
7016,333486284843,-0.1504,0.2991,-1.8605,-0.0177,0.0523,2.0500
7017,333512630029,-0.1479,0.3055,-1.8605,-0.0156,0.0550,2.0313
7018,333547768492,-0.1456,0.3161,-1.8605,-0.0142,0.0601,2.0069
7019,333582900042,-0.1434,0.3272,-1.8614,-0.0125,0.0665,1.9830
7020,333618029745,-0.1406,0.3383,-1.8620,-0.0110,0.0750,1.9591
7021,333653161853,-0.1371,0.3503,-1.8624,-0.0097,0.0852,1.9359
7022,333679500752,-0.1342,0.3589,-1.8633,-0.0085,0.0930,1.9183
7023,333714653203,-0.1305,0.3709,-1.8640,-0.0070,0.1022,1.8951
7024,333749790277,-0.1276,0.3827,-1.8659,-0.0067,0.1096,1.8724
7025,333793712561,-0.1246,0.3959,-1.8677,-0.0077,0.1150,1.8437
7026,333820060507,-0.1215,0.4047,-1.8696,-0.0096,0.1174,1.8266
7027,333846399586,-0.1193,0.4117,-1.8712,-0.0132,0.1194,1.8101
7028,333881569491,-0.1169,0.4210,-1.8725,-0.0208,0.1215,1.7874
7029,333916708249,-0.1152,0.4283,-1.8738,-0.0311,0.1223,1.7656
7030,333951833767,-0.1131,0.4359,-1.8750,-0.0436,0.1226,1.7449
7031,333986948536,-0.1104,0.4428,-1.8763,-0.0566,0.1245,1.7238
7032,334013297127,-0.1077,0.4482,-1.8776,-0.0659,0.1271,1.7081
7033,334048423070,-0.1037,0.4547,-1.8787,-0.0766,0.1311,1.6874
7034,334083559073,-0.0995,0.4610,-1.8798,-0.0856,0.1337,1.6664
7035,334118691561,-0.0948,0.4663,-1.8808,-0.0923,0.1341,1.6464
7036,334153825860,-0.0889,0.4725,-1.8820,-0.0975,0.1334,1.6266
7037,334180167121,-0.0842,0.4768,-1.8827,-0.1006,0.1325,1.6109
7038,334215311201,-0.0770,0.4829,-1.8833,-0.1035,0.1309,1.5905
7039,334250441016,-0.0690,0.4894,-1.8837,-0.1048,0.1279,1.5706
7040,334285599087,-0.0600,0.4968,-1.8839,-0.1051,0.1246,1.5503
7041,334320756295,-0.0504,0.5038,-1.8840,-0.1056,0.1202,1.5306
7042,334347105422,-0.0426,0.5105,-1.8841,-0.1054,0.1166,1.5155
7043,334399787337,-0.0255,0.5258,-1.8835,-0.1040,0.1115,1.4843
7044,334417349545,-0.0204,0.5274,-1.8832,-0.1036,0.1102,1.4743
7045,334452479723,-0.0085,0.5348,-1.8825,-0.1032,0.1094,1.4544
7046,334487623933,0.0040,0.5428,-1.8814,-0.1041,0.1099,1.4335
7047,334522769982,0.0171,0.5500,-1.8805,-0.1029,0.1111,1.4136
7048,334549125985,0.0277,0.5571,-1.8802,-0.0984,0.1137,1.3984
7049,334584280063,0.0419,0.5646,-1.8792,-0.0884,0.1211,1.3773
7050,334619398592,0.0560,0.5717,-1.8784,-0.0755,0.1322,1.3566
7051,334645778711,0.0675,0.5777,-1.8767,-0.0655,0.1411,1.3410
7052,334680904568,0.0811,0.5832,-1.8753,-0.0530,0.1528,1.3185
7053,334716031327,0.0943,0.5865,-1.8736,-0.0415,0.1644,1.2959
7054,334751155977,0.1062,0.5880,-1.8728,-0.0321,0.1760,1.2723
7055,334786282812,0.1165,0.5868,-1.8713,-0.0260,0.1879,1.2482
7056,334812625416,0.1251,0.5883,-1.8710,-0.0227,0.1950,1.2306
7057,334847753329,0.1337,0.5846,-1.8700,-0.0183,0.2004,1.2059
7058,334882888843,0.1438,0.5830,-1.8697,-0.0148,0.2016,1.1822
7059,334918022186,0.1515,0.5789,-1.8689,-0.0165,0.2014,1.1593
7060,334953142982,0.1599,0.5758,-1.8682,-0.0248,0.2003,1.1357
7061,334988273838,0.1667,0.5700,-1.8677,-0.0341,0.1983,1.1131
7062,335014615699,0.1731,0.5665,-1.8676,-0.0405,0.1971,1.0968
7063,335049737971,0.1794,0.5580,-1.8678,-0.0481,0.1961,1.0753
7064,335084874821,0.1856,0.5486,-1.8678,-0.0518,0.1942,1.0544
7065,335111244542,0.1896,0.5406,-1.8683,-0.0514,0.1920,1.0385
7066,335146394674,0.1952,0.5292,-1.8685,-0.0466,0.1872,1.0174
7067,335181527112,0.2004,0.5168,-1.8688,-0.0393,0.1802,0.9960
7068,335216653151,0.2056,0.5044,-1.8686,-0.0320,0.1715,0.9751
7069,335251778848,0.2104,0.4918,-1.8680,-0.0245,0.1637,0.9535
7070,335286919060,0.2147,0.4794,-1.8671,-0.0171,0.1586,0.9323
7071,335313258068,0.2173,0.4700,-1.8662,-0.0117,0.1571,0.9168
7072,335348383524,0.2203,0.4580,-1.8648,-0.0060,0.1577,0.8950
7073,335383516019,0.2228,0.4468,-1.8636,-0.0012,0.1593,0.8730
7074,335416903695,0.2249,0.4365,-1.8627,0.0027,0.1610,0.8526
7075,335445012448,0.2260,0.4279,-1.8618,0.0052,0.1635,0.8349
7076,335480154176,0.2266,0.4175,-1.8605,0.0046,0.1667,0.8122
7077,335524087360,0.2266,0.4053,-1.8594,-0.0024,0.1699,0.7847
7078,335550425791,0.2268,0.3977,-1.8592,-0.0077,0.1697,0.7680
7079,335576775113,0.2260,0.3898,-1.8565,-0.0120,0.1675,0.7519
7080,335620749280,0.2240,0.3762,-1.8565,-0.0170,0.1597,0.7246
7081,335655870791,0.2212,0.3650,-1.8566,-0.0199,0.1481,0.7030
7082,335682218726,0.2191,0.3561,-1.8568,-0.0216,0.1359,0.6871
7083,335717346230,0.2153,0.3448,-1.8572,-0.0237,0.1156,0.6658
7084,335752470074,0.2117,0.3335,-1.8574,-0.0266,0.0935,0.6439
7085,335787609120,0.2077,0.3231,-1.8574,-0.0295,0.0720,0.6232
7086,335813955060,0.2055,0.3154,-1.8572,-0.0298,0.0578,0.6080
7087,335849084418,0.2032,0.3062,-1.8567,-0.0282,0.0430,0.5868
7088,335884238778,0.2021,0.2974,-1.8555,-0.0260,0.0321,0.5665
7089,335919368652,0.2021,0.2903,-1.8536,-0.0247,0.0246,0.5473
7090,335954495756,0.2036,0.2838,-1.8513,-0.0243,0.0221,0.5273
7091,335980848044,0.2058,0.2783,-1.8496,-0.0240,0.0233,0.5127
7092,336015970842,0.2102,0.2678,-1.8455,-0.0231,0.0280,0.4925
7093,336059912116,0.2168,0.2582,-1.8419,-0.0242,0.0378,0.4678
7094,336086266566,0.2214,0.2540,-1.8403,-0.0267,0.0448,0.4539
7095,336112611546,0.2265,0.2492,-1.8389,-0.0294,0.0521,0.4406
7096,336147732116,0.2335,0.2430,-1.8370,-0.0321,0.0611,0.4221
7097,336182862880,0.2407,0.2367,-1.8347,-0.0315,0.0693,0.4044
7098,336217988877,0.2485,0.2300,-1.8323,-0.0285,0.0782,0.3870
7099,336253111093,0.2562,0.2236,-1.8306,-0.0237,0.0882,0.3690
7100,336279467952,0.2622,0.2187,-1.8293,-0.0204,0.0963,0.3559
7101,336314587439,0.2698,0.2127,-1.8275,-0.0164,0.1074,0.3388
7102,336349773796,0.2772,0.2068,-1.8259,-0.0126,0.1173,0.3211
7103,336384895382,0.2839,0.2013,-1.8247,-0.0081,0.1249,0.3046
7104,336420022117,0.2902,0.1978,-1.8229,-0.0036,0.1308,0.2884
7105,336446367560,0.2941,0.1945,-1.8209,-0.0014,0.1348,0.2761
7106,336481490926,0.2992,0.1914,-1.8195,-0.0003,0.1387,0.2602
7107,336507831243,0.3021,0.1908,-1.8186,0.0005,0.1416,0.2491
7108,336551883666,0.3073,0.1865,-1.8173,0.0013,0.1466,0.2288
7109,336578230900,0.3096,0.1851,-1.8166,0.0007,0.1486,0.2174
7110,336613350222,0.3126,0.1830,-1.8163,-0.0018,0.1530,0.2017
7111,336648463739,0.3151,0.1801,-1.8157,-0.0046,0.1592,0.1848
7112,336683591406,0.3167,0.1775,-1.8158,-0.0051,0.1641,0.1682
7113,336718755624,0.3175,0.1749,-1.8163,-0.0030,0.1653,0.1514
7114,336753886162,0.3179,0.1719,-1.8170,-0.0008,0.1624,0.1328
7115,336780221455,0.3178,0.1694,-1.8170,-0.0007,0.1593,0.1186
7116,336815401953,0.3176,0.1664,-1.8179,-0.0034,0.1550,0.0987
7117,336850537949,0.3170,0.1627,-1.8185,-0.0060,0.1528,0.0790
7118,336885663974,0.3155,0.1583,-1.8178,-0.0075,0.1540,0.0600
7119,336912014550,0.3143,0.1552,-1.8178,-0.0086,0.1567,0.0459
7120,336947156562,0.3136,0.1503,-1.8173,-0.0100,0.1606,0.0255
7121,336982328243,0.3125,0.1461,-1.8182,-0.0108,0.1643,0.0054
7122,337017480397,0.3109,0.1416,-1.8191,-0.0106,0.1678,-0.0152
7123,337052616087,0.3086,0.1374,-1.8202,-0.0097,0.1715,-0.0352
7124,337087735235,0.3056,0.1321,-1.8205,-0.0079,0.1745,-0.0559
7125,337114071581,0.3028,0.1283,-1.8213,-0.0068,0.1766,-0.0709
7126,337149227091,0.2991,0.1234,-1.8223,-0.0062,0.1794,-0.0916
7127,337184363085,0.2949,0.1184,-1.8234,-0.0044,0.1792,-0.1122
7128,337219474270,0.2902,0.1133,-1.8241,-0.0027,0.1774,-0.1335
7129,337254590074,0.2852,0.1086,-1.8253,-0.0026,0.1754,-0.1545
7130,337280916375,0.2816,0.1051,-1.8263,-0.0044,0.1738,-0.1703
7131,337316045379,0.2759,0.1009,-1.8269,-0.0082,0.1705,-0.1923
7132,337351164209,0.2700,0.0964,-1.8278,-0.0115,0.1654,-0.2131
7133,337386339581,0.2644,0.0925,-1.8289,-0.0130,0.1586,-0.2339
7134,337412681334,0.2602,0.0888,-1.8295,-0.0136,0.1527,-0.2496
7135,337456579042,0.2531,0.0841,-1.8314,-0.0144,0.1443,-0.2747
7136,337491695336,0.2475,0.0794,-1.8330,-0.0133,0.1407,-0.2947
7137,337518037337,0.2434,0.0756,-1.8343,-0.0119,0.1406,-0.3084
7138,337553159496,0.2379,0.0707,-1.8352,-0.0103,0.1416,-0.3267
7139,337588283054,0.2329,0.0669,-1.8361,-0.0091,0.1431,-0.3442
7140,337614641986,0.2288,0.0640,-1.8366,-0.0082,0.1441,-0.3564
7141,337649768690,0.2236,0.0600,-1.8374,-0.0059,0.1442,-0.3720
7142,337684884607,0.2180,0.0562,-1.8383,-0.0037,0.1426,-0.3874
7143,337720005324,0.2125,0.0521,-1.8390,-0.0042,0.1412,-0.4017
7144,337746346843,0.2081,0.0486,-1.8392,-0.0056,0.1418,-0.4124
7145,337781472167,0.2027,0.0437,-1.8392,-0.0069,0.1454,-0.4265
7146,337816606532,0.1976,0.0393,-1.8394,-0.0067,0.1508,-0.4402
7147,337851756173,0.1921,0.0349,-1.8396,-0.0043,0.1554,-0.4516
7148,337886876062,0.1870,0.0308,-1.8406,-0.0006,0.1581,-0.4549
7149,337913228652,0.1825,0.0275,-1.8407,0.0017,0.1583,-0.4566
7150,337948356955,0.1766,0.0231,-1.8412,0.0033,0.1559,-0.4588
7151,337983481088,0.1706,0.0190,-1.8416,0.0046,0.1525,-0.4595
7152,338018636978,0.1645,0.0150,-1.8424,0.0056,0.1510,-0.4605
7153,338062553430,0.1573,0.0100,-1.8432,0.0082,0.1524,-0.4602
7154,338080111081,0.1534,0.0080,-1.8437,0.0098,0.1533,-0.4599
7155,338124052971,0.1459,0.0034,-1.8448,0.0152,0.1522,-0.4597
7156,338150406998,0.1407,0.0007,-1.8456,0.0192,0.1493,-0.4594
7157,338176752969,0.1382,-0.0006,-1.8501,0.0212,0.1467,-0.4596
7158,338220653539,0.1307,-0.0046,-1.8511,0.0221,0.1412,-0.4598
7159,338247002515,0.1281,-0.0057,-1.8549,0.0203,0.1392,-0.4591
7160,338290962855,0.1240,-0.0087,-1.8594,0.0196,0.1392,-0.4584
7161,338317302641,0.1230,-0.0108,-1.8642,0.0198,0.1428,-0.4578
7162,338352451126,0.1208,-0.0133,-1.8685,0.0211,0.1477,-0.4563
7163,338378797085,0.1189,-0.0155,-1.8720,0.0221,0.1498,-0.4549
7164,338413915215,0.1156,-0.0179,-1.8751,0.0239,0.1483,-0.4531
7165,338449044676,0.1122,-0.0202,-1.8782,0.0280,0.1428,-0.4525
7166,338484197449,0.1087,-0.0225,-1.8810,0.0326,0.1357,-0.4522
7167,338528106179,0.1047,-0.0250,-1.8835,0.0370,0.1261,-0.4488
7168,338545668593,0.1033,-0.0265,-1.8851,0.0387,0.1218,-0.4449
7169,338580797640,0.1005,-0.0288,-1.8865,0.0421,0.1123,-0.4381
7170,338615927966,0.0981,-0.0305,-1.8876,0.0451,0.1026,-0.4312
7171,338651054737,0.0966,-0.0321,-1.8883,0.0479,0.0929,-0.4228
7172,338686197605,0.0964,-0.0330,-1.8879,0.0501,0.0828,-0.4137
7173,338712556588,0.0946,-0.0354,-1.8893,0.0497,0.0781,-0.4057
7174,338747682706,0.0948,-0.0370,-1.8891,0.0483,0.0738,-0.3943
7175,338782809361,0.0963,-0.0387,-1.8884,0.0436,0.0739,-0.3831
7176,338817936393,0.0983,-0.0406,-1.8876,0.0379,0.0780,-0.3711
7177,338853064496,0.1008,-0.0428,-1.8866,0.0349,0.0878,-0.3578
7178,338888208009,0.1040,-0.0447,-1.8857,0.0341,0.1021,-0.3435
7179,338914550973,0.1065,-0.0465,-1.8848,0.0337,0.1128,-0.3326
7180,338949678562,0.1096,-0.0481,-1.8840,0.0330,0.1237,-0.3175
7181,338984806872,0.1124,-0.0494,-1.8835,0.0327,0.1311,-0.3026
7182,339019953144,0.1149,-0.0505,-1.8833,0.0344,0.1360,-0.2880
7183,339055077867,0.1172,-0.0509,-1.8833,0.0372,0.1390,-0.2728
7184,339081420561,0.1184,-0.0513,-1.8833,0.0390,0.1402,-0.2621
7185,339116543321,0.1201,-0.0508,-1.8833,0.0407,0.1393,-0.2487
7186,339151654878,0.1222,-0.0496,-1.8832,0.0406,0.1365,-0.2363
7187,339186780281,0.1241,-0.0481,-1.8831,0.0374,0.1329,-0.2310
7188,339213133821,0.1256,-0.0466,-1.8830,0.0323,0.1307,-0.2339
7189,339257053407,0.1285,-0.0433,-1.8824,0.0245,0.1295,-0.2366
7190,339283403603,0.1304,-0.0417,-1.8823,0.0210,0.1330,-0.2386
7191,339318544990,0.1333,-0.0391,-1.8816,0.0176,0.1402,-0.2420
7192,339353662711,0.1360,-0.0365,-1.8810,0.0142,0.1467,-0.2460
7193,339380009140,0.1376,-0.0347,-1.8806,0.0116,0.1494,-0.2490
7194,339415149862,0.1397,-0.0318,-1.8801,0.0088,0.1502,-0.2530
7195,339450272296,0.1412,-0.0291,-1.8794,0.0070,0.1494,-0.2567
7196,339485402742,0.1427,-0.0265,-1.8787,0.0060,0.1482,-0.2602
7197,339520576871,0.1437,-0.0239,-1.8780,0.0054,0.1465,-0.2633
7198,339546933065,0.1443,-0.0221,-1.8774,0.0050,0.1449,-0.2653
7199,339582056607,0.1449,-0.0200,-1.8765,0.0066,0.1436,-0.2673
7200,339617206478,0.1455,-0.0180,-1.8757,0.0101,0.1434,-0.2689
7201,339643577818,0.1459,-0.0166,-1.8750,0.0120,0.1426,-0.2701
7202,339687539110,0.1458,-0.0139,-1.8739,0.0118,0.1391,-0.2713
7203,339713881346,0.1458,-0.0124,-1.8732,0.0101,0.1370,-0.2720
7204,339749004645,0.1456,-0.0105,-1.8722,0.0097,0.1381,-0.2718
7205,339784129425,0.1456,-0.0090,-1.8710,0.0121,0.1456,-0.2709
7206,339819258376,0.1454,-0.0075,-1.8700,0.0161,0.1555,-0.2700
7207,339845598275,0.1449,-0.0062,-1.8691,0.0184,0.1614,-0.2690
7208,339880798759,0.1436,-0.0043,-1.8685,0.0200,0.1647,-0.2677
7209,339915909580,0.1415,-0.0021,-1.8679,0.0206,0.1654,-0.2660
7210,339951053481,0.1393,-0.0001,-1.8675,0.0212,0.1669,-0.2647
7211,339986174112,0.1369,0.0020,-1.8670,0.0223,0.1708,-0.2632
7212,340021302969,0.1340,0.0039,-1.8666,0.0232,0.1753,-0.2614
7213,340047642514,0.1313,0.0054,-1.8663,0.0240,0.1778,-0.2600
7214,340082767888,0.1274,0.0078,-1.8661,0.0253,0.1787,-0.2585
7215,340117899973,0.1226,0.0101,-1.8659,0.0269,0.1774,-0.2566
7216,340153018190,0.1173,0.0126,-1.8658,0.0282,0.1748,-0.2548
7217,340179358569,0.1128,0.0145,-1.8658,0.0275,0.1728,-0.2533
7218,340214471710,0.1065,0.0175,-1.8659,0.0239,0.1692,-0.2512
7219,340240816644,0.1017,0.0199,-1.8657,0.0201,0.1661,-0.2494
7220,340284735552,0.0928,0.0238,-1.8658,0.0142,0.1607,-0.2463
7221,340311088795,0.0879,0.0259,-1.8658,0.0099,0.1585,-0.2444
7222,340346242136,0.0807,0.0288,-1.8655,0.0015,0.1556,-0.2430
7223,340381369945,0.0733,0.0314,-1.8656,-0.0101,0.1508,-0.2424
7224,340416492432,0.0656,0.0343,-1.8654,-0.0242,0.1443,-0.2414
7225,340451616075,0.0576,0.0365,-1.8653,-0.0383,0.1371,-0.2403
7226,340486741973,0.0501,0.0386,-1.8654,-0.0498,0.1312,-0.2395
7227,340513080822,0.0445,0.0396,-1.8653,-0.0570,0.1277,-0.2390
7228,340548230490,0.0370,0.0401,-1.8649,-0.0643,0.1221,-0.2386
7229,340583346341,0.0294,0.0396,-1.8647,-0.0708,0.1134,-0.2379
7230,340618472177,0.0217,0.0383,-1.8640,-0.0779,0.1019,-0.2374
7231,340644820275,0.0160,0.0367,-1.8633,-0.0832,0.0924,-0.2371
7232,340679944545,0.0091,0.0336,-1.8623,-0.0888,0.0807,-0.2369
7233,340715078274,0.0029,0.0295,-1.8609,-0.0908,0.0719,-0.2368
7234,340750253846,-0.0029,0.0239,-1.8592,-0.0907,0.0678,-0.2372
7235,340785377715,-0.0079,0.0174,-1.8568,-0.0901,0.0670,-0.2376
7236,340820488713,-0.0122,0.0096,-1.8541,-0.0902,0.0671,-0.2375
7237,340855647155,-0.0159,0.0009,-1.8510,-0.0891,0.0669,-0.2379
7238,340881987090,-0.0183,-0.0063,-1.8485,-0.0856,0.0681,-0.2379
7239,340917104407,-0.0203,-0.0164,-1.8453,-0.0764,0.0729,-0.2378
7240,340952231217,-0.0219,-0.0276,-1.8420,-0.0660,0.0796,-0.2386
7241,340987351201,-0.0234,-0.0391,-1.8389,-0.0558,0.0853,-0.2392
7242,341013689847,-0.0245,-0.0481,-1.8363,-0.0482,0.0882,-0.2396
7243,341048834174,-0.0254,-0.0601,-1.8330,-0.0369,0.0905,-0.2395
7244,341083971940,-0.0253,-0.0722,-1.8302,-0.0237,0.0935,-0.2394
7245,341119100334,-0.0246,-0.0844,-1.8272,-0.0102,0.0988,-0.2396
7246,341154222511,-0.0233,-0.0963,-1.8241,0.0022,0.1053,-0.2395
7247,341180565507,-0.0221,-0.1049,-1.8215,0.0104,0.1107,-0.2392
7248,341215717147,-0.0195,-0.1158,-1.8183,0.0201,0.1174,-0.2386
7249,341250836263,-0.0171,-0.1259,-1.8154,0.0269,0.1233,-0.2377
7250,341285979828,-0.0145,-0.1350,-1.8127,0.0294,0.1281,-0.2372
7251,341321108202,-0.0114,-0.1431,-1.8101,0.0293,0.1316,-0.2365
7252,341347449023,-0.0085,-0.1490,-1.8084,0.0279,0.1341,-0.2358
7253,341373794478,-0.0057,-0.1541,-1.8072,0.0268,0.1375,-0.2350
7254,341417816538,-0.0031,-0.1633,-1.8053,0.0257,0.1460,-0.2336
7255,341444155112,-0.0014,-0.1684,-1.8044,0.0257,0.1515,-0.2322
7256,341488073742,-0.0006,-0.1762,-1.8040,0.0258,0.1580,-0.2307
7257,341523196262,-0.0010,-0.1822,-1.8039,0.0269,0.1595,-0.2287
7258,341549547701,-0.0015,-0.1866,-1.8042,0.0280,0.1588,-0.2271
7259,341575897724,-0.0025,-0.1912,-1.8046,0.0288,0.1575,-0.2256
7260,341619911392,-0.0048,-0.1973,-1.8059,0.0284,0.1550,-0.2231
7261,341655045892,-0.0072,-0.2023,-1.8069,0.0265,0.1531,-0.2212
7262,341690313297,-0.0100,-0.2071,-1.8081,0.0246,0.1501,-0.2189
7263,341716645861,-0.0119,-0.2108,-1.8088,0.0235,0.1471,-0.2171
7264,341751790649,-0.0150,-0.2151,-1.8103,0.0228,0.1414,-0.2148
7265,341778169814,-0.0176,-0.2184,-1.8113,0.0228,0.1364,-0.2133
7266,341822083866,-0.0224,-0.2233,-1.8132,0.0230,0.1279,-0.2109
7267,341848412320,-0.0252,-0.2266,-1.8140,0.0235,0.1233,-0.2095
7268,341883523021,-0.0288,-0.2305,-1.8155,0.0242,0.1180,-0.2082
7269,341909863083,-0.0312,-0.2339,-1.8163,0.0246,0.1147,-0.2073
7270,341953806303,-0.0352,-0.2383,-1.8181,0.0252,0.1106,-0.2065
7271,341980153436,-0.0373,-0.2412,-1.8190,0.0264,0.1086,-0.2060
7272,342015255435,-0.0394,-0.2443,-1.8202,0.0282,0.1079,-0.2055
7273,342050365842,-0.0415,-0.2475,-1.8211,0.0309,0.1097,-0.2049
7274,342085484064,-0.0429,-0.2507,-1.8223,0.0339,0.1127,-0.2042
7275,342111825742,-0.0441,-0.2532,-1.8229,0.0359,0.1153,-0.2038
7276,342146951892,-0.0454,-0.2560,-1.8239,0.0379,0.1174,-0.2040
7277,342182085495,-0.0468,-0.2588,-1.8247,0.0405,0.1180,-0.2040
7278,342217251288,-0.0476,-0.2603,-1.8258,0.0434,0.1179,-0.2043
7279,342252358068,-0.0486,-0.2625,-1.8266,0.0453,0.1185,-0.2046
7280,342287464684,-0.0495,-0.2642,-1.8274,0.0442,0.1196,-0.2053
7281,342313797281,-0.0496,-0.2644,-1.8278,0.0413,0.1212,-0.2062
7282,342357730875,-0.0506,-0.2662,-1.8282,0.0350,0.1251,-0.2072
7283,342384066422,-0.0511,-0.2665,-1.8288,0.0319,0.1283,-0.2080
7284,342410426803,-0.0516,-0.2674,-1.8293,0.0293,0.1326,-0.2082
7285,342454322015,-0.0531,-0.2683,-1.8302,0.0258,0.1383,-0.2090
7286,342480700176,-0.0542,-0.2689,-1.8310,0.0239,0.1398,-0.2094
7287,342515813847,-0.0563,-0.2695,-1.8321,0.0213,0.1392,-0.2102
7288,342559723720,-0.0595,-0.2699,-1.8337,0.0192,0.1356,-0.2116
7289,342594838342,-0.0623,-0.2704,-1.8348,0.0172,0.1320,-0.2129
7290,342612399213,-0.0638,-0.2708,-1.8353,0.0160,0.1300,-0.2137
7291,342647532552,-0.0668,-0.2710,-1.8360,0.0133,0.1253,-0.2153
7292,342682653712,-0.0698,-0.2712,-1.8367,0.0102,0.1192,-0.2169
7293,342717770077,-0.0725,-0.2717,-1.8373,0.0066,0.1125,-0.2189
7294,342752887378,-0.0749,-0.2723,-1.8377,0.0028,0.1063,-0.2206
7295,342787993666,-0.0770,-0.2734,-1.8379,-0.0002,0.1034,-0.2218
7296,342814325880,-0.0780,-0.2746,-1.8381,-0.0016,0.1040,-0.2225
7297,342849452823,-0.0793,-0.2761,-1.8383,-0.0024,0.1081,-0.2232
7298,342884575991,-0.0806,-0.2785,-1.8382,-0.0020,0.1145,-0.2237
7299,342919697830,-0.0823,-0.2809,-1.8384,0.0004,0.1210,-0.2242
7300,342954820364,-0.0841,-0.2836,-1.8385,0.0042,0.1254,-0.2245
7301,342981157860,-0.0857,-0.2857,-1.8384,0.0082,0.1274,-0.2243
7302,343016316950,-0.0878,-0.2883,-1.8388,0.0144,0.1281,-0.2243
7303,343051439739,-0.0901,-0.2908,-1.8390,0.0206,0.1275,-0.2245
7304,343077799682,-0.0916,-0.2926,-1.8391,0.0250,0.1263,-0.2249
7305,343121707992,-0.0942,-0.2954,-1.8394,0.0323,0.1243,-0.2259
7306,343148059179,-0.0953,-0.2968,-1.8393,0.0377,0.1236,-0.2262
7307,343183168557,-0.0975,-0.2991,-1.8393,0.0482,0.1249,-0.2262
7308,343218293734,-0.0992,-0.3010,-1.8391,0.0632,0.1278,-0.2257
7309,343244626061,-0.1009,-0.3025,-1.8390,0.0768,0.1301,-0.2255
7310,343279770929,-0.1029,-0.3034,-1.8389,0.0979,0.1312,-0.2249
7311,343314914291,-0.1052,-0.3040,-1.8389,0.1211,0.1312,-0.2244
7312,343350026214,-0.1073,-0.3029,-1.8390,0.1450,0.1308,-0.2238
7313,343385146975,-0.1095,-0.3008,-1.8388,0.1690,0.1302,-0.2233
7314,343420296389,-0.1111,-0.2969,-1.8388,0.1916,0.1288,-0.2234
7315,343446646119,-0.1119,-0.2924,-1.8387,0.2056,0.1268,-0.2241
7316,343481767005,-0.1128,-0.2848,-1.8382,0.2185,0.1221,-0.2255
7317,343516913457,-0.1135,-0.2753,-1.8375,0.2242,0.1163,-0.2279
7318,343552038181,-0.1130,-0.2635,-1.8368,0.2247,0.1110,-0.2298
7319,343578375905,-0.1118,-0.2541,-1.8364,0.2224,0.1091,-0.2304
7320,343613577908,-0.1099,-0.2409,-1.8361,0.2164,0.1087,-0.2297
7321,343648702710,-0.1063,-0.2258,-1.8362,0.2075,0.1100,-0.2286
7322,343683819068,-0.1024,-0.2100,-1.8367,0.1970,0.1119,-0.2265
7323,343718944675,-0.0981,-0.1934,-1.8379,0.1843,0.1131,-0.2241
7324,343754064688,-0.0932,-0.1752,-1.8393,0.1674,0.1118,-0.2224
7325,343780399416,-0.0892,-0.1612,-1.8406,0.1529,0.1098,-0.2212
7326,343815560977,-0.0834,-0.1417,-1.8427,0.1340,0.1095,-0.2196
7327,343841899791,-0.0789,-0.1275,-1.8446,0.1205,0.1129,-0.2179
7328,343885842517,-0.0702,-0.1019,-1.8472,0.0974,0.1224,-0.2152
7329,343912191280,-0.0660,-0.0877,-1.8489,0.0825,0.1277,-0.2135
7330,343947321646,-0.0604,-0.0685,-1.8510,0.0635,0.1322,-0.2110
7331,343982441581,-0.0550,-0.0500,-1.8531,0.0483,0.1354,-0.2080
7332,344017556960,-0.0506,-0.0331,-1.8549,0.0375,0.1403,-0.2044
